celltype.l1,celltype.l2,UMAP1,UMAP2
Mono/DC,pDC,-2.753790837,-2.54228989
T cell,CD8 Naive,10.94589712,2.263967
B cell,Memory B,-11.47366427,-15.18116204
B cell,Plasmablast,-24.3027334,-4.35955397
Mono/DC,CD14 Mono,0.063871044,24.67545684
Mono/DC,CD14 Mono,-11.83953951,3.143267475
T cell,gdT,3.827171463,8.592443787
Mono/DC,CD14 Mono,12.21343233,20.80894836
Progenitor cells,Prog_RBC,-11.48850248,-9.047514118
B cell,Naive B,-2.406777364,-9.405345119
Mono/DC,CD16 Mono,1.532631713,8.742713295
Mono/DC,CD14 Mono,-11.06691645,6.19577726
T cell,CD8 Naive,6.657947081,-21.87928978
B cell,Memory B,1.676890928,-9.236036457
T cell,CD4 Memory,5.670234698,5.045075737
NK,NK,12.06388571,13.7273434
Mono/DC,CD14 Mono,-19.39326189,7.492620312
T cell,CD4 Naive,-3.56708191,3.239473902
B cell,Memory B,-10.26597117,-16.47593132
T cell,CD8 Naive,7.459704894,4.669860445
T cell,CD8 Naive,10.6658087,7.464372479
Mono/DC,CD14 Mono,-24.30673311,-4.373028434
Mono/DC,CD14 Mono,-8.615303975,7.900564991
Mono/DC,CD14 Mono,-24.29547785,-4.408781685
Mono/DC,CD14 Mono,-8.14143942,4.123508774
T cell,CD4 Naive,8.054171103,-0.85848657
T cell,CD8 Effector_2,13.10817911,5.985618435
T cell,CD4 Naive,14.66474344,-21.77233902
B cell,Plasmablast,-2.980210763,-2.751583971
T cell,CD8 Naive,21.7140093,-8.872381366
T cell,CD4 Naive,13.36579706,1.524507724
T cell,CD8 Effector_1,2.855542201,-5.13605038
Mono/DC,CD14 Mono,-7.037507039,3.429183804
T cell,MAIT,4.592274207,6.233252846
T cell,CD4 Naive,13.66475298,-2.469362892
B cell,Naive B,-2.82685135,-14.00766865
Mono/DC,CD14 Mono,3.2215177,20.69247421
T cell,CD4 Naive,-14.01585005,-17.21886078
Mono/DC,CD14 Mono,-9.616682988,11.56880363
T cell,CD8 Naive,-13.96357344,-17.07571999
Mono/DC,CD14 Mono,-7.458949071,10.93702587
T cell,CD4 Naive,5.8253236,2.614823304
B cell,Naive B,2.817076939,-4.561188854
Mono/DC,CD14 Mono,-0.295638543,9.196528279
B cell,Naive B,-8.578231794,-3.580557502
T cell,CD4 Memory,10.67474939,7.469452225
B cell,Memory B,-9.672039968,-10.93089978
Mono/DC,CD14 Mono,-18.9442911,4.493592345
Mono/DC,CD14 Mono,-8.429512006,22.36623748
T cell,CD8 Naive,-14.67991732,-6.285774864
T cell,CD4 Memory,19.47324278,8.506306969
T cell,Treg,4.138862389,-6.97275082
T cell,CD8 Naive,10.70763304,0.775185438
T cell,CD4 Naive,5.531788129,5.619214379
Mono/DC,CD14 Mono,-16.14145372,1.325051986
T cell,CD4 Naive,3.013628501,15.58777794
Mono/DC,CD14 Mono,-19.41361521,4.129066073
B cell,Memory B,0.610751408,-7.307337917
B cell,Memory B,-11.1629381,-2.797895111
B cell,Naive B,-8.018971425,-3.903556026
Progenitor cells,GMP,-19.09272097,0.151894115
Mono/DC,CD14 Mono,-7.320913297,3.459083639
Progenitor cells,GMP,-19.31243227,4.209245764
T cell,CD4 Naive,7.403438586,-1.790353693
NK,NK,1.433133918,1.461154841
Mono/DC,cDC2,-2.911118013,-1.813385881
T cell,CD8 Naive,12.01704027,0.556104862
Progenitor cells,Prog_B 2,-0.657397252,-8.07569424
Mono/DC,CD14 Mono,-14.02036284,6.277384125
T cell,gdT,6.70307495,-3.374151863
T cell,CD4 Memory,9.638923663,8.143677079
B cell,Memory B,2.720104057,-6.874883331
T cell,CD4 Memory,6.055957335,9.274215542
Mono/DC,CD14 Mono,0.640959996,17.04731926
T cell,CD4 Naive,9.101895827,-1.378130831
T cell,CD8 Naive,18.12768461,-16.53379265
T cell,CD8 Naive,10.88285257,8.812618099
T cell,CD8 Naive,14.06185915,-6.155347503
Mono/DC,CD14 Mono,-4.145233613,12.62068351
T cell,CD4 Memory,6.001922149,-1.118822731
B cell,Memory B,6.242991942,-8.450884022
T cell,CD4 Memory,18.08410551,-16.57361237
Mono/DC,CD14 Mono,0.032349247,24.67230972
Mono/DC,CD14 Mono,-5.246486646,3.092276894
B cell,Naive B,-2.0075414,-12.52151982
Mono/DC,CD14 Mono,-9.112234098,4.342008673
B cell,Naive B,-24.29905222,-4.374650635
B cell,Memory B,-2.054907781,-12.63974587
Mono/DC,CD14 Mono,-3.070659619,-3.177480615
T cell,CD4 Naive,20.15342428,-11.7415115
T cell,MAIT,3.828693766,8.595689617
T cell,CD8 Naive,5.324517983,-5.673970855
B cell,Memory B,1.326803702,-4.86571566
B cell,Memory B,-11.07635496,-11.82367722
Mono/DC,CD14 Mono,-24.29593752,-4.408625759
T cell,CD4 Naive,16.06683256,11.27168735
NK,NK,10.07646753,-3.597737468
NK,NK,-1.167655688,-1.855730928
T cell,CD8 Naive,1.090406913,0.497725688
Mono/DC,CD14 Mono,-14.35981272,-3.539481319
Mono/DC,CD14 Mono,-7.779669744,8.255911671
T cell,CD4 Memory,9.338258761,7.083517872
T cell,CD4 Naive,12.86525728,-10.75355545
Mono/DC,CD14 Mono,-8.424592,4.568673693
T cell,CD8 Effector_1,2.361447203,6.541806065
T cell,CD8 Naive,14.71273329,-21.82053009
T cell,CD4 Memory,6.221497077,0.446166002
T cell,CD8 Naive,2.794977862,6.345453106
T cell,CD8 Naive,3.6531259,1.917887532
Mono/DC,CD14 Mono,0.011446136,24.68976005
Mono/DC,CD14 Mono,-14.02403067,-17.22927491
Mono/DC,CD14 Mono,0.166519898,-25.55322472
T cell,MAIT,9.872274894,10.92304309
Mono/DC,CD14 Mono,-3.752012712,11.96893104
T cell,CD8 Naive,24.01435758,4.157431923
Mono/DC,CD14 Mono,-17.23484514,5.581574284
T cell,CD8 Effector_2,6.030319709,-0.353929199
T cell,CD8 Memory_2,0.207154173,-2.914777435
Progenitor cells,Prog_DC,-5.489960176,-5.279735244
B cell,Naive B,-2.017395478,-7.409323848
T cell,CD4 Memory,4.882127541,10.32235988
Mono/DC,CD14 Mono,-19.08995913,0.152405106
T cell,CD4 Naive,14.15112974,12.97666153
B cell,Plasmablast,-1.1908562,-6.161704696
T cell,CD4 Memory,8.041559714,-8.510495342
Progenitor cells,Prog_RBC,-14.00594328,-17.22116677
T cell,CD4 Memory,4.279027242,11.8760775
B cell,Memory B,3.720728773,-8.819436229
Mono/DC,CD14 Mono,-12.3267021,11.98544677
T cell,CD4 Naive,-14.22480295,-11.3414251
T cell,CD8 Naive,-14.2832918,-11.29535881
B cell,Naive B,-2.009022218,-12.54514901
NK,NK,4.479151028,6.206794106
B cell,Memory B,-7.373001081,-4.191659607
Mono/DC,CD14 Mono,-12.12852285,1.751190268
T cell,CD4 Naive,8.197390097,-1.538819231
Progenitor cells,GMP,-4.898316842,3.395748936
B cell,Naive B,0.980493385,-12.62880722
T cell,MAIT,16.49285604,-4.099143661
Mono/DC,CD14 Mono,-3.837145787,7.152503334
Mono/DC,CD14 Mono,1.890884939,12.64117797
Mono/DC,CD14 Mono,-4.225594979,14.19192299
Mono/DC,CD14 Mono,0.421339768,8.213079773
Mono/DC,CD14 Mono,-7.614334088,7.864899479
T cell,CD4 Naive,13.00867178,-10.64440361
T cell,CD4 Naive,6.737147826,-8.091386951
Mono/DC,CD14 Mono,-1.923834067,4.673689924
T cell,CD4 Naive,6.125847834,4.956437432
Mono/DC,CD14 Mono,-3.967694265,-1.40970961
T cell,CD8 Naive,2.25942083,1.422247909
Mono/DC,CD14 Mono,-3.856929761,12.19929012
B cell,Naive B,-4.991077882,-12.26898304
Mono/DC,CD14 Mono,-17.10643671,5.668895088
B cell,Naive B,-2.75513075,-9.230977215
Progenitor cells,GMP,-11.21210287,9.827258908
T cell,CD4 Naive,5.946708697,-3.309735454
Mono/DC,cDC2,-1.57326315,3.417749726
T cell,CD4 Memory,-14.16097544,-17.27589241
T cell,CD4 Memory,10.70360376,8.575075947
T cell,CD4 Memory,0.104230422,-25.66207329
T cell,CD4 Memory,10.16919329,-2.60131327
NK,NK,12.95733835,6.132629238
T cell,CD8 Naive,17.07746794,-6.352093376
T cell,CD4 Naive,-5.78827284,1.219390236
Mono/DC,CD14 Mono,-12.14665506,1.795145713
T cell,CD4 Memory,6.311791438,-0.584110893
T cell,CD4 Naive,11.37442781,-12.10579602
T cell,CD8 Naive,-7.649138433,-0.423849381
Mono/DC,CD14 Mono,-3.447197896,-1.126547016
T cell,CD8 Naive,16.2840748,2.298668109
Mono/DC,cDC2,-2.20936678,-6.039979614
Mono/DC,CD16 Mono,0.733778375,9.877588116
T cell,CD8 Effector_1,0.287100929,5.605851494
T cell,CD8 Naive,19.68283941,-5.162979759
Mono/DC,CD14 Mono,-8.447436315,22.36322006
T cell,CD8 Effector_1,10.80089285,2.405135356
T cell,CD4 Naive,7.457451838,4.976677738
Mono/DC,CD14 Mono,-5.089648706,-6.147798694
Mono/DC,CD14 Mono,-4.80853079,3.470761858
Mono/DC,CD14 Mono,12.1865473,20.83849701
T cell,CD4 Naive,6.654544371,-21.90288178
Mono/DC,CD14 Mono,-7.9566984,4.053823315
Progenitor cells,Prog_RBC,-6.711062413,0.216288649
Mono/DC,CD14 Mono,-20.22350596,12.08870395
Progenitor cells,HSC,-15.6349573,0.784861002
T cell,CD4 Naive,0.131898898,-25.56788079
T cell,MAIT,10.13600923,-2.616070188
Mono/DC,pDC,-3.41509102,-3.348483242
T cell,CD4 Memory,9.590160388,-17.21363465
T cell,CD4 Memory,7.886246699,-0.763208069
T cell,CD4 Naive,6.64988901,-21.89588753
NK,NK,0.989729959,6.180471741
B cell,Naive B,-24.30929468,-4.392223991
T cell,MAIT,4.873286742,1.58095976
T cell,CD8 Memory_2,-1.947765094,-18.88960091
T cell,CD4 Naive,-1.874125463,-3.042129911
Progenitor cells,Prog_DC,-8.789719564,-0.632458724
T cell,CD4 Memory,-2.501723748,0.369256579
T cell,MAIT,11.60590269,7.896944844
B cell,Memory B,4.436268824,-8.473345913
Mono/DC,CD14 Mono,-15.73370264,3.906776749
B cell,Memory B,1.991973647,-6.950332798
T cell,CD4 Naive,16.13032629,-0.396669544
T cell,CD4 Memory,13.18482592,4.089189135
T cell,CD4 Naive,6.73887493,-0.587765611
T cell,CD8 Effector_1,2.393886793,8.138878666
B cell,Memory B,0.243133205,-8.35848061
T cell,CD4 Naive,-6.992850286,-8.798082508
Mono/DC,CD16 Mono,0.178217548,10.02339347
Mono/DC,CD16 Mono,0.890198368,9.026817166
Progenitor cells,GMP,-4.249970418,-3.112611688
Progenitor cells,Prog_B 1,-0.896603805,-5.852449573
T cell,CD8 Naive,-8.451314908,22.35455307
T cell,CD4 Memory,9.431784648,-8.749670185
Mono/DC,CD14 Mono,-20.31304644,12.08967479
T cell,CD8 Naive,7.508522052,-4.057155288
Mono/DC,CD14 Mono,-0.55715726,13.60912117
Mono/DC,CD14 Mono,-10.51138113,5.049490296
B cell,Memory B,-8.650732976,-2.755404152
B cell,Memory B,4.976373214,-7.475988544
NK,NK,2.739860433,9.85119804
T cell,CD4 Memory,3.870382327,-5.070200599
B cell,Memory B,0.013477343,-2.640646375
T cell,CD8 Naive,-14.02628992,-17.1780378
T cell,CD8 Naive,5.635306615,24.46107658
Mono/DC,CD14 Mono,-8.427990895,22.34383949
Progenitor cells,HSC,-24.32216166,-4.389643825
T cell,CD4 Memory,7.35163452,15.09896549
T cell,CD4 Memory,6.89059307,-13.40972058
Mono/DC,CD16 Mono,0.606123108,9.708860241
T cell,CD4 Naive,16.95922663,-6.153940834
Mono/DC,CD14 Mono,-2.932473642,9.973437153
Mono/DC,CD14 Mono,-2.279574853,2.052150928
T cell,CD4 Naive,14.88156511,-6.18869511
T cell,CD8 Naive,11.22814943,-10.07048813
NK,NK,2.195011097,-3.576644577
Progenitor cells,Prog_RBC,-1.347370368,-8.407132305
T cell,CD8 Naive,5.509836692,24.36490997
T cell,CD4 Memory,18.12782194,-16.50476853
T cell,CD4 Memory,6.257120627,-1.416705049
T cell,CD8 Naive,-3.261212808,2.958820425
Mono/DC,CD14 Mono,-6.935950261,0.434735321
NK,NK,-16.12029551,15.69556697
T cell,CD8 Naive,9.806104201,-5.571528114
T cell,CD4 Naive,12.18378164,-13.52647416
Mono/DC,CD14 Mono,-7.480242711,7.544130646
Mono/DC,CD14 Mono,-14.40394304,-3.476427234
T cell,CD4 Memory,7.167416114,-1.429563917
T cell,Treg,8.368682879,-2.08584515
Progenitor cells,HSC,-2.030634862,-4.777282394
Mono/DC,CD14 Mono,-8.821532231,2.007454358
Mono/DC,CD14 Mono,-10.66743658,0.469133519
T cell,CD8 Memory_2,-8.466041547,22.37575706
Mono/DC,CD14 Mono,-7.557180387,5.664325081
T cell,CD8 Memory_1,10.83547212,2.40672227
Progenitor cells,Prog_RBC,-16.08533381,15.73997959
T cell,CD4 Memory,3.702912706,4.900258385
T cell,CD4 Memory,5.439410466,1.620407187
Mono/DC,CD14 Mono,-2.088860017,10.04776558
NK,CD56 bright NK,3.512291449,-4.510269321
T cell,Treg,6.60901596,-21.8346521
T cell,CD8 Memory_1,-8.435481053,22.33094009
Mono/DC,cDC2,-24.30449007,-4.44595734
Progenitor cells,GMP,-24.31142901,-4.414496578
B cell,Memory B,0.102737206,-10.16496483
T cell,CD8 Effector_2,5.00712921,-5.497474827
B cell,Naive B,-9.316765767,-16.64250389
Mono/DC,CD14 Mono,-20.22514055,12.08819946
T cell,CD4 Memory,7.529397506,-4.129547752
T cell,CD8 Naive,14.906024,-3.46689669
T cell,CD8 Naive,-14.01282213,-17.18783394
B cell,Memory B,2.642219442,-8.082971729
Progenitor cells,Prog_RBC,-1.598818523,-4.736377872
Progenitor cells,Prog_RBC,-13.95610712,-17.2776796
T cell,CD8 Naive,-0.481579286,-4.039828933
T cell,CD4 Memory,5.169539231,9.356807553
Mono/DC,CD14 Mono,-7.601348859,8.032877289
Mono/DC,CD14 Mono,-15.45370577,-0.412142314
Mono/DC,CD14 Mono,-15.24663447,-1.427387871
T cell,MAIT,6.723256606,-3.467595733
T cell,CD4 Naive,16.77759745,-2.338073648
Mono/DC,CD14 Mono,-15.26894663,4.065008484
Mono/DC,cDC2,-11.8071699,-3.259026207
T cell,CD8 Naive,17.44563009,-3.150654711
B cell,Memory B,-5.309746724,-12.0087835
T cell,gdT,6.243052977,6.953804814
T cell,CD8 Naive,4.54680683,5.337422692
Mono/DC,CD14 Mono,-0.134678584,13.40555843
Mono/DC,CD14 Mono,-2.140918714,18.93799957
B cell,Memory B,1.637523997,-9.238286175
Mono/DC,CD14 Mono,-16.04509256,1.25685262
T cell,CD8 Naive,20.81661894,0.647189804
B cell,Memory B,-9.385394078,-10.77307526
T cell,CD4 Naive,6.777964133,-8.068720974
Mono/DC,CD14 Mono,-12.46370504,8.686312519
T cell,CD4 Naive,3.99380042,16.60225757
NK,NK,2.247244436,8.534264408
Mono/DC,CD14 Mono,-3.870841485,11.93242534
Mono/DC,CD14 Mono,-20.18571756,12.05932411
B cell,Naive B,0.498987454,-12.56968228
T cell,CD4 Naive,14.70239069,-21.82474533
B cell,Naive B,-4.886989576,-17.00111023
T cell,CD8 Naive,14.98277285,-12.07661549
T cell,CD4 Naive,-14.04268358,-17.33357254
Progenitor cells,Prog_RBC,-1.807687265,1.69379016
B cell,Naive B,-11.62588213,-0.294588484
NK,NK,4.281965512,11.68453582
NK,NK,-0.021102887,4.235963427
T cell,CD8 Naive,7.853003043,3.078538739
Mono/DC,CD14 Mono,0.357084888,8.194404446
B cell,Naive B,-8.341958028,-16.24322716
T cell,CD8 Naive,2.282197583,-1.438285984
B cell,Naive B,-4.996817571,-12.25636212
T cell,CD4 Memory,-13.95339773,-17.19317452
Mono/DC,CD14 Mono,-10.22962854,8.609732949
T cell,CD8 Naive,1.581274021,-18.63751999
T cell,CD8 Naive,7.01087715,-17.17739502
Mono/DC,CD14 Mono,-5.658417207,-4.362535633
Mono/DC,CD14 Mono,-2.967157346,7.889636837
Mono/DC,CD14 Mono,-24.31006144,-4.414695896
T cell,CD8 Effector_1,12.21087839,-13.49911324
Mono/DC,CD14 Mono,-19.56699846,3.985797726
T cell,CD4 Memory,-14.08941362,-17.62464348
T cell,CD4 Naive,7.64806177,-2.064165987
T cell,Treg,15.31986715,6.568971478
T cell,CD4 Memory,3.305206317,5.355823838
Mono/DC,CD14 Mono,-1.554554921,9.942649685
T cell,CD4 Memory,-16.08384798,15.74142536
Mono/DC,CD14 Mono,-24.31076906,-4.43579594
T cell,CD8 Naive,18.76843931,-0.73633305
T cell,CD4 Memory,11.690156,3.346886002
B cell,Naive B,-7.629007321,-3.529509701
T cell,CD8 Naive,18.23083212,-6.040436901
B cell,Memory B,-0.187713605,-10.12202755
Mono/DC,CD14 Mono,-10.72983263,6.550300919
B cell,Naive B,-2.422595006,2.341968023
Mono/DC,CD16 Mono,-0.210423213,8.65705093
T cell,CD4 Naive,5.826809663,-0.590367831
T cell,CD8 Naive,-13.96703623,-17.4146444
T cell,CD8 Naive,-19.16437243,0.138121747
T cell,CD8 Naive,3.730228442,2.716771089
Mono/DC,CD14 Mono,-24.29593943,-4.477361358
T cell,CD4 Memory,2.372016746,-0.1536294
B cell,Naive B,-2.239780408,-13.77566925
T cell,CD8 Naive,7.876308459,3.097264611
Progenitor cells,Prog_RBC,-20.25434778,12.04520782
T cell,CD4 Naive,16.57971098,14.88797935
T cell,CD8 Memory_1,14.97539141,4.288870178
T cell,CD8 Effector_1,2.060739014,-4.527397312
T cell,CD4 Memory,7.648775119,1.042857312
Mono/DC,CD14 Mono,-11.0716028,2.54642471
T cell,CD4 Naive,7.127423304,0.540709816
T cell,CD8 Effector_2,7.196025866,-3.921148933
Mono/DC,CD14 Mono,-13.96022604,-17.47207657
NK,NK,1.455024797,1.416526579
NK,NK,-1.422366124,-2.262398161
T cell,CD8 Naive,7.843860644,3.074328982
Mono/DC,CD14 Mono,-3.940936547,14.82241996
B cell,Memory B,1.998818971,-6.911091484
T cell,gdT,6.834516543,11.47639068
T cell,MAIT,7.666608352,4.20611509
Mono/DC,CD14 Mono,-13.894186,3.71971377
NK,NK,6.857755679,11.46773513
T cell,CD4 Memory,16.58052923,14.88713726
B cell,Memory B,-7.858799916,-2.409069933
T cell,CD4 Naive,15.51842977,7.129952751
Progenitor cells,Prog_B 1,-1.488120299,-6.50538031
T cell,CD4 Memory,10.74781324,-6.428498424
NK,NK,6.613256949,11.23499664
B cell,Memory B,-11.06665419,-15.75456253
T cell,CD8 Naive,6.553412932,-21.86913887
T cell,CD8 Naive,23.43707945,-2.773861326
T cell,CD4 Naive,12.03432753,-15.80927674
Mono/DC,cDC2,-2.506974679,-1.696377434
T cell,CD8 Naive,6.618051547,-21.84714714
T cell,CD8 Naive,-3.555644971,-7.553693928
T cell,CD8 Memory_2,2.289239156,-0.165415801
T cell,CD8 Naive,3.192076343,0.310724847
T cell,CD4 Naive,8.034112471,-0.691917337
NK,NK,2.306958246,4.535230957
T cell,CD4 Naive,8.126739997,0.612865828
Progenitor cells,LMPP,-9.395564061,-7.51598183
T cell,CD4 Memory,8.589643973,-8.8359491
T cell,CD8 Effector_2,6.897031802,-3.406989254
T cell,MAIT,4.978039998,11.04644283
NK,NK,13.24664881,18.33132919
T cell,CD8 Naive,8.329583186,4.52728542
T cell,CD8 Naive,9.063548583,2.601870142
T cell,CD4 Memory,14.03291323,4.038826309
B cell,Naive B,4.478415746,-8.410924114
NK,NK,1.929126985,8.908144795
T cell,CD4 Naive,7.356250781,15.10313781
T cell,Treg,-4.912139398,-5.277084507
T cell,CD4 Memory,3.925059098,-5.535274662
T cell,CD8 Naive,16.26600172,-7.085284389
Progenitor cells,Prog_RBC,4.078512925,-3.045710958
T cell,CD4 Naive,15.64151289,-6.636348881
T cell,CD4 Naive,12.50889398,10.89151367
T cell,CD8 Naive,18.03931524,-2.4378976
B cell,Naive B,-6.97472952,-14.85547558
Mono/DC,CD14 Mono,-17.8974161,5.115176522
Mono/DC,CD14 Mono,0.74572565,17.03705963
T cell,CD8 Naive,0.182591933,0.364632003
NK,NK,2.109563071,8.780190312
T cell,CD4 Naive,16.70285894,-2.276093162
B cell,Naive B,-24.27850817,-4.422868885
Progenitor cells,Prog_RBC,-14.02227686,-17.45030991
B cell,Memory B,-24.27543734,-4.46682135
T cell,CD8 Naive,12.10794355,-13.63457028
Mono/DC,CD14 Mono,-5.848478299,9.150667988
T cell,CD8 Naive,2.686377961,-5.542264141
T cell,CD8 Naive,10.71575357,3.20757898
Mono/DC,cDC2,-13.16968535,-4.072014011
T cell,CD4 Naive,-3.27676819,1.339907311
Mono/DC,CD14 Mono,-6.866944295,5.747757279
Progenitor cells,HSC,-12.95226286,-1.50057403
T cell,CD8 Effector_2,7.203488368,-3.811246551
B cell,Naive B,2.260217983,-8.87561623
T cell,CD4 Naive,5.760100383,-5.685184635
T cell,CD4 Memory,-14.00160215,-17.38688675
B cell,Naive B,-5.335516435,-12.35990731
Mono/DC,CD14 Mono,-8.689473134,8.04700502
B cell,Memory B,-2.154023152,-13.00506512
T cell,CD4 Naive,-1.351420623,-4.78966967
B cell,Naive B,-5.130499822,-12.29412381
B cell,Naive B,-5.588491899,-12.1730806
T cell,CD8 Memory_1,7.332445639,5.147243344
Mono/DC,CD14 Mono,-7.04460333,5.804177128
T cell,CD8 Naive,15.74118521,10.93470939
T cell,CD8 Effector_2,-7.252521497,-4.817763008
Mono/DC,CD14 Mono,-7.196008664,3.715328776
B cell,Naive B,4.060815352,-7.789570965
T cell,CD8 Naive,6.782610911,-13.27563301
Mono/DC,CD14 Mono,-0.930903655,13.29737171
T cell,CD8 Memory_1,7.006256598,5.285476052
Mono/DC,CD14 Mono,-20.1761751,12.04688152
Mono/DC,CD14 Mono,-15.42376612,-0.651681102
Mono/DC,CD14 Mono,-10.51773928,8.645368897
Progenitor cells,GMP,-8.439925176,22.3324469
Progenitor cells,GMP,-24.29573153,-4.482738651
B cell,Memory B,-2.331878644,-9.94156567
Mono/DC,CD14 Mono,-14.06059359,-17.28668991
T cell,CD8 Effector_1,5.646647948,24.44930061
Progenitor cells,Prog_RBC,-14.02951143,-17.44306008
T cell,CD4 Naive,6.607217807,-21.85862557
NK,NK,-1.268000346,-2.331264175
Mono/DC,CD14 Mono,-7.203792554,14.65587028
T cell,CD8 Effector_2,4.324340838,5.388482415
T cell,CD4 Memory,-2.233217698,1.385292434
T cell,Treg,16.54499342,14.92298206
T cell,CD8 Naive,10.53529741,1.504946731
Progenitor cells,Prog_DC,-1.023196679,2.610021912
T cell,CD4 Naive,-14.69356821,-6.297347702
Progenitor cells,Prog_RBC,3.253862995,20.65951904
B cell,Memory B,-12.10496805,-14.18603627
Progenitor cells,Prog_RBC,-24.29488848,-4.487373985
T cell,CD4 Naive,11.15104105,-7.814644016
Mono/DC,CD14 Mono,-5.760313016,-7.059941448
Mono/DC,CD14 Mono,-3.855643254,12.16889366
Mono/DC,CD14 Mono,0.782169122,11.03046116
T cell,CD4 Memory,3.114443082,0.812194466
T cell,MAIT,11.5794449,5.725309216
Mono/DC,CD14 Mono,6.635621089,-21.86733834
T cell,Treg,5.544539231,1.870248996
Mono/DC,CD14 Mono,-8.441204053,22.36861023
B cell,Memory B,-11.95860479,-12.73492352
NK,CD56 bright NK,8.261701125,12.3745335
T cell,CD4 Naive,11.9430895,-4.63835112
B cell,Plasmablast,-0.918540937,-15.00066487
Mono/DC,CD14 Mono,-20.24525354,12.06472
Mono/DC,CD14 Mono,-3.7226219,6.32437595
T cell,CD4 Memory,-14.38954638,-7.980969585
T cell,CD8 Naive,14.24976732,4.637884222
Mono/DC,CD14 Mono,-7.380012494,2.344631754
B cell,Memory B,-4.885898095,-17.00208107
Progenitor cells,GMP,-16.55617235,11.57234748
Progenitor cells,HSC,-14.01402853,-17.47780625
Mono/DC,CD14 Mono,-12.0439863,-3.446102298
T cell,CD8 Naive,3.014438647,15.58136829
Mono/DC,CD14 Mono,-24.28819941,-4.528910793
T cell,CD8 Naive,-14.03616236,-17.48409096
T cell,Treg,4.428374547,-4.095741905
T cell,CD4 Naive,12.89574625,18.04797538
T cell,CD8 Naive,6.638824481,-21.81800095
Mono/DC,CD14 Mono,-4.115110856,-3.56791941
T cell,CD8 Memory_1,4.260832328,10.72726616
NK,NK,-16.06661127,15.75502666
T cell,CD4 Naive,12.15165903,-13.55952374
Progenitor cells,GMP,-24.30186747,-4.556119598
B cell,Naive B,-0.624656659,-8.051752247
T cell,CD8 Naive,16.37864115,2.395255886
Progenitor cells,GMP,-3.29982565,12.63138088
Mono/DC,CD14 Mono,-4.864408475,3.41399964
T cell,CD4 Naive,11.71133139,-9.311426319
Mono/DC,CD16 Mono,-3.267818433,4.675902687
